id, model_id, name, year_start, year_end, type_id, created_at, udpated_at
1654,1512,2 generation,1990,1995,1,2019-07-15 15:01:16,2019-07-15 15:01:16
1657,1515,9 generation [restyling],2004,2005,1,2019-07-15 15:01:16,2019-07-15 15:01:16
1658,1515,9 generation,2000,2004,1,2019-07-15 15:01:16,2019-07-15 15:01:16
1659,1515,8 generation,1991,1995,1,2019-07-15 15:01:16,2019-07-15 15:01:16
1660,1517,4 generation,1993,1997,1,2019-07-15 15:01:16,2019-07-15 15:01:16
1661,1517,3 generation,1982,1984,1,2019-07-15 15:01:16,2019-07-15 15:01:16
1662,1517,2 generation,1970,1974,1,2019-07-15 15:01:16,2019-07-15 15:01:16
1663,1517,1 generation [2th restyling],1969,,1,2019-07-15 15:01:16,2019-07-15 15:01:16
1667,1522,5 generation,1999,2005,1,2019-07-15 15:01:16,2019-07-15 15:01:16
1670,1523,7 generation,2004,2008,1,2019-07-15 15:01:16,2019-07-15 15:01:16
1671,1523,6 generation,1997,2003,1,2019-07-15 15:01:16,2019-07-15 15:01:16
1675,1526,2 generation,2005,2019,1,2019-07-15 15:01:16,2019-07-15 15:01:16
1676,1526,1 generation,1997,2004,1,2019-07-15 15:01:16,2019-07-15 15:01:16
1685,1534,1 generation,1990,1993,1,2019-07-15 15:01:16,2019-07-15 15:01:16
1687,1535,1 generation [restyling],2004,2008,1,2019-07-15 15:01:16,2019-07-15 15:01:16
1688,1535,1 generation,2002,2004,1,2019-07-15 15:01:16,2019-07-15 15:01:16
1691,1536,996,1998,2002,1,2019-07-15 15:01:16,2019-07-15 15:01:16
1692,1536,993,1993,1998,1,2019-07-15 15:01:16,2019-07-15 15:01:16
1693,1536,997,2004,2010,1,2019-07-15 15:01:16,2019-07-15 15:01:16
1694,1536,997 [restyling],2008,2013,1,2019-07-15 15:01:16,2019-07-15 15:01:16
1695,1536,991,2011,2015,1,2019-07-15 15:01:16,2019-07-15 15:01:16
1698,1544,981,2012,2015,1,2019-07-15 15:01:16,2019-07-15 15:01:16
1699,1544,987,2004,2009,1,2019-07-15 15:01:16,2019-07-15 15:01:16
1700,1544,986,1996,2002,1,2019-07-15 15:01:16,2019-07-15 15:01:16
1701,1546,958,2010,2014,1,2019-07-15 15:01:16,2019-07-15 15:01:16
1702,1546,957 [restyling],2007,2010,1,2019-07-15 15:01:16,2019-07-15 15:01:16
1703,1546,955,2002,2007,1,2019-07-15 15:01:16,2019-07-15 15:01:16
1705,1547,981C [restyling],2012,2016,1,2019-07-15 15:01:16,2019-07-15 15:01:16
1706,1549,970 [restyling],2013,2016,1,2019-07-15 15:01:16,2019-07-15 15:01:16
1707,1549,970,2009,2013,1,2019-07-15 15:01:16,2019-07-15 15:01:16
1709,1559,1 generation,1987,2008,1,2019-07-15 15:01:16,2019-07-15 15:01:16
1725,1577,2 generation,1992,2000,1,2019-07-15 15:01:16,2019-07-15 15:01:16
1726,1577,1 generation,1988,1992,1,2019-07-15 15:01:16,2019-07-15 15:01:16
1729,1583,Supercinq,1984,1988,1,2019-07-15 15:01:16,2019-07-15 15:01:16
1730,1583,1 generation,1972,1985,1,2019-07-15 15:01:16,2019-07-15 15:01:16
1731,1588,4 generation,2012,2019,1,2019-07-15 15:01:16,2019-07-15 15:01:16
1732,1588,3 generation,2005,2009,1,2019-07-15 15:01:16,2019-07-15 15:01:16
1733,1588,2 generation,1998,2005,1,2019-07-15 15:01:16,2019-07-15 15:01:16
1734,1588,1 generation,1990,1997,1,2019-07-15 15:01:16,2019-07-15 15:01:16
1735,1590,4 generation,2002,2006,1,2019-07-15 15:01:16,2019-07-15 15:01:16
1736,1590,3 generation,1996,2002,1,2019-07-15 15:01:16,2019-07-15 15:01:16
1737,1590,2 generation,1991,1996,1,2019-07-15 15:01:16,2019-07-15 15:01:16
1738,1590,1 generation,1984,1988,1,2019-07-15 15:01:16,2019-07-15 15:01:16
1739,1592,1 generation [restyling],2013,2017,1,2019-07-15 15:01:16,2019-07-15 15:01:16
1740,1592,1 generation,2009,2013,1,2019-07-15 15:01:16,2019-07-15 15:01:16
1742,1594,2 generation,2007,2013,1,2019-07-15 15:01:16,2019-07-15 15:01:16
1743,1594,2 generation [restyling],2013,2019,1,2019-07-15 15:01:16,2019-07-15 15:01:16
1744,1595,1 generation [2th restyling],2013,2016,1,2019-07-15 15:01:16,2019-07-15 15:01:16
1745,1595,1 generation [restyling],2011,2013,1,2019-07-15 15:01:16,2019-07-15 15:01:16
1746,1595,1 generation,2008,2011,1,2019-07-15 15:01:16,2019-07-15 15:01:16
1747,1596,3 generation,2007,2011,1,2019-07-15 15:01:16,2019-07-15 15:01:16
1748,1596,2 generation,2001,2005,1,2019-07-15 15:01:16,2019-07-15 15:01:16
1749,1596,1 generation,1993,1998,1,2019-07-15 15:01:16,2019-07-15 15:01:16
1750,1598,2 generation,2013,2019,1,2019-07-15 15:01:16,2019-07-15 15:01:16
1751,1598,1 generation [restyling],2008,2015,1,2019-07-15 15:01:16,2019-07-15 15:01:16
1752,1598,1 generation,2004,2009,1,2019-07-15 15:01:16,2019-07-15 15:01:16
1753,1599,1 generation [restyling],1999,2003,1,2019-07-15 15:01:16,2019-07-15 15:01:16
1754,1599,3 generation [restyling],2012,2014,1,2019-07-15 15:01:16,2019-07-15 15:01:16
1757,1600,2 generation,2007,2012,1,2019-07-15 15:01:16,2019-07-15 15:01:16
1758,1600,1 generation,2004,2007,1,2019-07-15 15:01:16,2019-07-15 15:01:16
1761,1602,2 generation,2008,2010,1,2019-07-15 15:01:16,2019-07-15 15:01:16
1762,1602,1 generation [restyling],1996,2000,1,2019-07-15 15:01:16,2019-07-15 15:01:16
1763,1602,1 generation,1992,1996,1,2019-07-15 15:01:16,2019-07-15 15:01:16
1764,1604,4 generation,2017,2019,1,2019-07-15 15:01:16,2019-07-15 15:01:16
1765,1604,3 generation,2009,2012,1,2019-07-15 15:01:16,2019-07-15 15:01:16
1766,1604,2 generation,2003,2006,1,2019-07-15 15:01:16,2019-07-15 15:01:16
1767,1604,1 generation,1996,1999,1,2019-07-15 15:01:16,2019-07-15 15:01:16
1768,1606,2 generation,2008,2012,1,2019-07-15 15:01:16,2019-07-15 15:01:16
1769,1606,1 generation,1999,2002,1,2019-07-15 15:01:16,2019-07-15 15:01:16
1770,1607,2 generation [restyling],2011,2014,1,2019-07-15 15:01:16,2019-07-15 15:01:16
1771,1607,2 generation,2007,2012,1,2019-07-15 15:01:16,2019-07-15 15:01:16
1772,1607,1 generation,1993,1998,1,2019-07-15 15:01:16,2019-07-15 15:01:16
1775,1612,N17,2002,2005,1,2019-07-15 15:01:16,2019-07-15 15:01:16
1776,1613,2 generation,2005,2007,1,2019-07-15 15:01:16,2019-07-15 15:01:16
1777,1613,1 generation,1998,2005,1,2019-07-15 15:01:16,2019-07-15 15:01:16
1779,1620,4 generation,1994,1996,1,2019-07-15 15:01:16,2019-07-15 15:01:16
1780,1620,3 generation,1992,1994,1,2019-07-15 15:01:16,2019-07-15 15:01:16
1781,1620,2 generation,1989,1993,1,2019-07-15 15:01:16,2019-07-15 15:01:16
1782,1620,1 generation,1980,1989,1,2019-07-15 15:01:16,2019-07-15 15:01:16
1784,1624,R3,1995,2000,1,2019-07-15 15:01:16,2019-07-15 15:01:16
1785,1624,R8,1989,1995,1,2019-07-15 15:01:16,2019-07-15 15:01:16
1788,1626,HH-R,1995,2000,1,2019-07-15 15:01:16,2019-07-15 15:01:16
1789,1626,R8,1990,1998,1,2019-07-15 15:01:16,2019-07-15 15:01:16
1795,1636,2 generation [restyling],2007,2011,1,2019-07-15 15:01:16,2019-07-15 15:01:16
1796,1636,2 generation,2002,2007,1,2019-07-15 15:01:16,2019-07-15 15:01:16
1798,1638,2 generation,2010,2012,1,2019-07-15 15:01:16,2019-07-15 15:01:16
1799,1641,2 generation,1993,1998,1,2019-07-15 15:01:16,2019-07-15 15:01:16
1800,1641,1 generation,1979,1994,1,2019-07-15 15:01:16,2019-07-15 15:01:16
1812,1659,2 generation,2007,2010,1,2019-07-15 15:01:16,2019-07-15 15:01:16
1813,1659,1 generation,2001,2007,1,2019-07-15 15:01:16,2019-07-15 15:01:16
1814,1662,2 generation,2010,2013,1,2019-07-15 15:01:16,2019-07-15 15:01:16
1815,1662,1 generation,2004,2010,1,2019-07-15 15:01:16,2019-07-15 15:01:16
1816,1664,2 generation [restyling],2011,2015,1,2019-07-15 15:01:16,2019-07-15 15:01:16
1817,1664,2 generation,2007,2010,1,2019-07-15 15:01:16,2019-07-15 15:01:16
1818,1664,1 generation,2003,2008,1,2019-07-15 15:01:16,2019-07-15 15:01:16
1819,1667,2 generation,2010,2015,1,2019-07-15 15:01:16,2019-07-15 15:01:16
1820,1667,1 generation,1996,2000,1,2019-07-15 15:01:16,2019-07-15 15:01:16
1822,1670,2 generation,1999,2003,1,2019-07-15 15:01:16,2019-07-15 15:01:16
1824,1670,3 generation,2003,2009,1,2019-07-15 15:01:16,2019-07-15 15:01:16
1826,1673,4 generation [restyling],2008,2019,1,2019-07-15 15:01:16,2019-07-15 15:01:16
1828,1673,4 generation,2008,2012,1,2019-07-15 15:01:16,2019-07-15 15:01:16
1829,1673,3 generation,2002,2006,1,2019-07-15 15:01:16,2019-07-15 15:01:16
1830,1673,2 generation [restyling],1996,2002,1,2019-07-15 15:01:16,2019-07-15 15:01:16
1831,1673,2 generation,1993,1999,1,2019-07-15 15:01:16,2019-07-15 15:01:16
1832,1674,3 generation,2012,2019,1,2019-07-15 15:01:16,2019-07-15 15:01:16
1833,1674,2 generation,2005,2009,1,2019-07-15 15:01:16,2019-07-15 15:01:16
1834,1674,1 generation,1999,2005,1,2019-07-15 15:01:16,2019-07-15 15:01:16
1835,1678,4 generation,2012,2019,1,2019-07-15 15:01:16,2019-07-15 15:01:16
1836,1678,3 generation,2004,2010,1,2019-07-15 15:01:16,2019-07-15 15:01:16
1837,1678,2 generation,1999,2006,1,2019-07-15 15:01:16,2019-07-15 15:01:16
1838,1678,1 generation [restyling],1995,1999,1,2019-07-15 15:01:16,2019-07-15 15:01:16
1842,1683,5J [restyling],2010,2014,1,2019-07-15 15:01:16,2019-07-15 15:01:16
1843,1683,5J,2007,2010,1,2019-07-15 15:01:16,2019-07-15 15:01:16
1845,1685,1 generation [restyling],1998,2001,1,2019-07-15 15:01:16,2019-07-15 15:01:16
1846,1685,1 generation,1994,2000,1,2019-07-15 15:01:16,2019-07-15 15:01:16
1848,1686,3 generation,2013,2017,1,2019-07-15 15:01:16,2019-07-15 15:01:16
1849,1686,2 generation [restyling],2008,2013,1,2019-07-15 15:01:16,2019-07-15 15:01:16
1850,1686,2 generation,2004,2008,1,2019-07-15 15:01:16,2019-07-15 15:01:16
1852,1689,2 generation [restyling],2013,2015,1,2019-07-15 15:01:16,2019-07-15 15:01:16
1853,1689,2 generation,2008,2013,1,2019-07-15 15:01:16,2019-07-15 15:01:16
1854,1689,1 generation,2001,2006,1,2019-07-15 15:01:16,2019-07-15 15:01:16
1855,1690,1 generation [restyling],2013,2018,1,2019-07-15 15:01:16,2019-07-15 15:01:16
1856,1690,1 generation,2009,2014,1,2019-07-15 15:01:16,2019-07-15 15:01:16
1857,1692,2 generation,2007,2012,1,2019-07-15 15:01:16,2019-07-15 15:01:16
1858,1692,1 generation,1998,2002,1,2019-07-15 15:01:16,2019-07-15 15:01:16
1861,1699,2 generation [restyling],2013,2019,1,2019-07-15 15:01:16,2019-07-15 15:01:16
1862,1699,2 generation,2010,2013,1,2019-07-15 15:01:16,2019-07-15 15:01:16
1863,1699,1 generation,2005,2012,1,2019-07-15 15:01:16,2019-07-15 15:01:16
1866,1701,W [restyling],2011,2019,1,2019-07-15 15:01:16,2019-07-15 15:01:16
1867,1701,H,1997,2003,1,2019-07-15 15:01:16,2019-07-15 15:01:16
1868,1704,2 generation,1997,2006,1,2019-07-15 15:01:16,2019-07-15 15:01:16
1870,1705,1 generation [restyling],2007,2015,1,2019-07-15 15:01:16,2019-07-15 15:01:16
1871,1705,1 generation,2005,2007,1,2019-07-15 15:01:16,2019-07-15 15:01:16
1872,1706,1 generation [restyling],2001,2005,1,2019-07-15 15:01:16,2019-07-15 15:01:16
1873,1706,1 generation,1993,1998,1,2019-07-15 15:01:16,2019-07-15 15:01:16
1874,1707,Y250 [restyling],2012,2016,1,2019-07-15 15:01:16,2019-07-15 15:01:16
1875,1707,Y250,2006,2012,1,2019-07-15 15:01:16,2019-07-15 15:01:16
1876,1707,Y200,2001,2007,1,2019-07-15 15:01:16,2019-07-15 15:01:16
1878,1708,1 generation,2004,2007,1,2019-07-15 15:01:16,2019-07-15 15:01:16
1882,1716,3 generation,2007,2011,1,2019-07-15 15:01:16,2019-07-15 15:01:16
1883,1716,2 generation [restyling],2005,2008,1,2019-07-15 15:01:16,2019-07-15 15:01:16
1885,1716,1 generation,1997,2000,1,2019-07-15 15:01:16,2019-07-15 15:01:16
1886,1718,4 generation,2007,2011,1,2019-07-15 15:01:16,2019-07-15 15:01:16
1887,1718,3 (G3X),2003,2007,1,2019-07-15 15:01:16,2019-07-15 15:01:16
1888,1718,MS),1994,2003,1,2019-07-15 15:01:16,2019-07-15 15:01:16
1889,1718,1 (KAD) [restyling],1989,1994,1,2019-07-15 15:01:16,2019-07-15 15:01:16
1890,1718,1 (KAD),1984,1989,1,2019-07-15 15:01:16,2019-07-15 15:01:16
1891,1719,6 generation,2015,2017,1,2019-07-15 15:01:16,2019-07-15 15:01:16
1892,1719,5 generation,2009,2013,1,2019-07-15 15:01:16,2019-07-15 15:01:16
1893,1719,4 generation,2003,2009,1,2019-07-15 15:01:16,2019-07-15 15:01:16
1894,1719,3 generation,1998,2003,1,2019-07-15 15:01:16,2019-07-15 15:01:16
1895,1719,2 generation,1994,1999,1,2019-07-15 15:01:16,2019-07-15 15:01:16
1896,1719,1 generation,1989,1994,1,2019-07-15 15:01:16,2019-07-15 15:01:16
1899,1723,4 generation,2009,2012,1,2019-07-15 15:01:16,2019-07-15 15:01:16
1900,1723,3 generation,2003,2007,1,2019-07-15 15:01:16,2019-07-15 15:01:16
1901,1723,2 generation,1998,2003,1,2019-07-15 15:01:16,2019-07-15 15:01:16
1902,1723,1 generation,1995,1999,1,2019-07-15 15:01:16,2019-07-15 15:01:16
1904,1724,1 generation,1998,2002,1,2019-07-15 15:01:16,2019-07-15 15:01:16
1905,1732,1 generation [restyling],2007,2014,1,2019-07-15 15:01:16,2019-07-15 15:01:16
1906,1732,1 generation,2005,2008,1,2019-07-15 15:01:16,2019-07-15 15:01:16
1908,1737,1 generation,1979,1984,1,2019-07-15 15:01:16,2019-07-15 15:01:16
1910,1737,5 generation,1998,2019,1,2019-07-15 15:01:16,2019-07-15 15:01:16
1918,1742,3 generation,2005,2008,1,2019-07-15 15:01:16,2019-07-15 15:01:16
1919,1742,2 generation,1997,2000,1,2019-07-15 15:01:16,2019-07-15 15:01:16
1920,1742,1 generation [restyling],1994,1997,1,2019-07-15 15:01:16,2019-07-15 15:01:16
1922,1745,2 generation [restyling],2008,2012,1,2019-07-15 15:01:16,2019-07-15 15:01:16
1923,1745,2 generation,2005,2008,1,2019-07-15 15:01:16,2019-07-15 15:01:16
1927,1747,3 generation [2th restyling],2012,2018,1,2019-07-15 15:01:16,2019-07-15 15:01:16
1928,1747,3 generation [restyling],2005,2012,1,2019-07-15 15:01:16,2019-07-15 15:01:16
1929,1747,3 generation,1998,2005,1,2019-07-15 15:01:16,2019-07-15 15:01:16
1930,1747,4 generation,2018,2019,1,2019-07-15 15:01:16,2019-07-15 15:01:16
1933,1751,1 generation [restyling],2004,2007,1,2019-07-15 15:01:16,2019-07-15 15:01:16
1934,1751,1 generation,2001,2004,1,2019-07-15 15:01:16,2019-07-15 15:01:16
1937,1752,1 generation,2001,2010,1,2019-07-15 15:01:16,2019-07-15 15:01:16
1940,1758,1 generation [restyling],1986,1988,1,2019-07-15 15:01:16,2019-07-15 15:01:16
1941,1758,4 generation,2010,2015,1,2019-07-15 15:01:16,2019-07-15 15:01:16
1942,1758,3 generation,2004,2010,1,2019-07-15 15:01:16,2019-07-15 15:01:16
1943,1758,2 generation,1990,1996,1,2019-07-15 15:01:16,2019-07-15 15:01:16
1944,1758,1 generation,1984,1986,1,2019-07-15 15:01:16,2019-07-15 15:01:16
1945,1759,2 generation,2013,2016,1,2019-07-15 15:01:16,2019-07-15 15:01:16
1946,1759,1 generation,2006,2014,1,2019-07-15 15:01:16,2019-07-15 15:01:16
1955,1773,2 generation,2008,2019,1,2019-07-15 15:01:16,2019-07-15 15:01:16
1956,1773,1 generation [restyling],2004,2007,1,2019-07-15 15:01:16,2019-07-15 15:01:16
1958,1774,1 generation,2006,2010,1,2019-07-15 15:01:16,2019-07-15 15:01:16
1960,1776,1 generation,1997,2019,1,2019-07-15 15:01:16,2019-07-15 15:01:16
1963,1791,5 generation [restyling],2013,2019,1,2019-07-15 15:01:16,2019-07-15 15:01:16
1964,1791,5 generation,2009,2013,1,2019-07-15 15:01:16,2019-07-15 15:01:16
1965,1791,4 generation,2003,2009,1,2019-07-15 15:01:16,2019-07-15 15:01:16
1966,1791,3 generation,1995,2003,1,2019-07-15 15:01:16,2019-07-15 15:01:16
1967,1791,2 generation,1989,1995,1,2019-07-15 15:01:16,2019-07-15 15:01:16
1968,1793,T260,2007,2010,1,2019-07-15 15:01:16,2019-07-15 15:01:16
1969,1793,T240,2001,2004,1,2019-07-15 15:01:16,2019-07-15 15:01:16
1970,1794,2 generation,2008,2011,1,2019-07-15 15:01:16,2019-07-15 15:01:16
1971,1794,1 generation [restyling],2004,2008,1,2019-07-15 15:01:16,2019-07-15 15:01:16
1972,1794,1 generation,2002,2008,1,2019-07-15 15:01:16,2019-07-15 15:01:16
1974,1796,S16,1997,2000,1,2019-07-15 15:01:16,2019-07-15 15:01:16
1975,1796,S14 [restyling],1994,1997,1,2019-07-15 15:01:16,2019-07-15 15:01:16
1976,1798,2 generation,2012,2015,1,2019-07-15 15:01:16,2019-07-15 15:01:16
1977,1798,1 generation,2006,2009,1,2019-07-15 15:01:16,2019-07-15 15:01:16
1979,1799,XX30,2004,2008,1,2019-07-15 15:01:16,2019-07-15 15:01:16
1980,1799,XX20,2000,2003,1,2019-07-15 15:01:16,2019-07-15 15:01:16
1981,1799,XX40,2012,2015,1,2019-07-15 15:01:16,2019-07-15 15:01:16
1982,1800,3 generation,2009,2011,1,2019-07-15 15:01:16,2019-07-15 15:01:16
1983,1800,2 generation,2002,2006,1,2019-07-15 15:01:16,2019-07-15 15:01:16
1984,1800,1 generation,1997,2000,1,2019-07-15 15:01:16,2019-07-15 15:01:16
1985,1802,2 generation,2014,2019,1,2019-07-15 15:01:16,2019-07-15 15:01:16
1986,1802,1 generation,2005,2008,1,2019-07-15 15:01:16,2019-07-15 15:01:16
1987,1803,2 generation,2005,2008,1,2019-07-15 15:01:16,2019-07-15 15:01:16
1988,1803,1 generation,2000,2003,1,2019-07-15 15:01:16,2019-07-15 15:01:16
1990,1808,3 generation,2002,2004,1,2019-07-15 15:01:16,2019-07-15 15:01:16
1991,1808,2 generation,1997,1999,1,2019-07-15 15:01:16,2019-07-15 15:01:16
1992,1808,1 generation,1992,2002,1,2019-07-15 15:01:16,2019-07-15 15:01:16
1993,1810,XV50,2011,2014,1,2019-07-15 15:01:16,2019-07-15 15:01:16
1994,1810,XV40,2006,2009,1,2019-07-15 15:01:16,2019-07-15 15:01:16
1996,1810,XV30,2001,2004,1,2019-07-15 15:01:16,2019-07-15 15:01:16
1997,1810,XV20,1997,2000,1,2019-07-15 15:01:16,2019-07-15 15:01:16
1999,1810,V20,1986,1991,1,2019-07-15 15:01:16,2019-07-15 15:01:16
2003,1812,T210,1996,1998,1,2019-07-15 15:01:16,2019-07-15 15:01:16
2004,1812,T190,1992,1998,1,2019-07-15 15:01:16,2019-07-15 15:01:16
2006,1812,T170,1988,1992,1,2019-07-15 15:01:16,2019-07-15 15:01:16
2007,1812,T150,1984,1986,1,2019-07-15 15:01:16,2019-07-15 15:01:16
2008,1812,A30 [2th restyling],NULL,NULL,1,2019-07-15 15:01:16,2019-07-15 15:01:16
2009,1812,A40,1977,1979,1,2019-07-15 15:01:16,2019-07-15 15:01:16
2011,1814,7 generation,1999,2002,1,2019-07-15 15:01:16,2019-07-15 15:01:16
2012,1814,6 generation,1993,1999,1,2019-07-15 15:01:16,2019-07-15 15:01:16
2013,1814,5 generation,1989,1993,1,2019-07-15 15:01:16,2019-07-15 15:01:16
2014,1814,4 generation,1985,1989,1,2019-07-15 15:01:16,2019-07-15 15:01:16
2016,1814,2 generation,1978,1979,1,2019-07-15 15:01:16,2019-07-15 15:01:16
2017,1814,1 generation,1973,1977,1,2019-07-15 15:01:16,2019-07-15 15:01:16
2018,1815,F30,2000,2003,1,2019-07-15 15:01:16,2019-07-15 15:01:16
2019,1815,F20,1994,1997,1,2019-07-15 15:01:16,2019-07-15 15:01:16
2020,1815,F10,1989,1992,1,2019-07-15 15:01:16,2019-07-15 15:01:16
2021,1816,GZG50,1997,2019,1,2019-07-15 15:01:16,2019-07-15 15:01:16
2022,1816,VG40/45 [2th restyling],1987,1997,1,2019-07-15 15:01:16,2019-07-15 15:01:16
2023,1817,X100,1996,1998,1,2019-07-15 15:01:16,2019-07-15 15:01:16
2024,1817,X90,1992,1994,1,2019-07-15 15:01:16,2019-07-15 15:01:16
2025,1817,X80,1988,1992,1,2019-07-15 15:01:16,2019-07-15 15:01:16
2028,1818,E160,2012,2019,1,2019-07-15 15:01:16,2019-07-15 15:01:16
2029,1818,E140/150,2006,2010,1,2019-07-15 15:01:16,2019-07-15 15:01:16
2031,1818,E130 [restyling],2004,2007,1,2019-07-15 15:01:16,2019-07-15 15:01:16
2032,1818,E110,1995,2001,1,2019-07-15 15:01:16,2019-07-15 15:01:16
2034,1818,E90,1987,1991,1,2019-07-15 15:01:16,2019-07-15 15:01:16
2035,1818,E70,1979,1983,1,2019-07-15 15:01:16,2019-07-15 15:01:16
2036,1818,E170 [restyling],2015,2019,1,2019-07-15 15:01:16,2019-07-15 15:01:16
2039,2376,1 generation,2001,2006,1,2019-07-15 15:01:16,2019-07-15 15:01:16
2040,1821,T210,1996,2001,1,2019-07-15 15:01:16,2019-07-15 15:01:16
2045,1821,T20,1960,1964,1,2019-07-15 15:01:16,2019-07-15 15:01:16
2046,1822,5 generation,1994,1999,1,2019-07-15 15:01:16,2019-07-15 15:01:16
2047,1822,4 generation,1990,1994,1,2019-07-15 15:01:16,2019-07-15 15:01:16
2048,1823,X80,1988,1991,1,2019-07-15 15:01:16,2019-07-15 15:01:16
2049,1823,X60,1980,1984,1,2019-07-15 15:01:16,2019-07-15 15:01:16
2050,1823,X30 [restyling],1979,1980,1,2019-07-15 15:01:16,2019-07-15 15:01:16
2051,1824,X100,1996,1998,1,2019-07-15 15:01:16,2019-07-15 15:01:16
2052,1824,X90,1992,1994,1,2019-07-15 15:01:16,2019-07-15 15:01:16
2053,1824,X90 [restyling],1994,1996,1,2019-07-15 15:01:16,2019-07-15 15:01:16
2056,1825,S170,1999,2004,1,2019-07-15 15:01:16,2019-07-15 15:01:16
2057,1825,S200,2009,2013,1,2019-07-15 15:01:16,2019-07-15 15:01:16
2058,1825,S180,2004,2006,1,2019-07-15 15:01:16,2019-07-15 15:01:16
2060,1825,S150,1995,1997,1,2019-07-15 15:01:16,2019-07-15 15:01:16
2061,1825,S140,1991,1995,1,2019-07-15 15:01:16,2019-07-15 15:01:16
2062,1826,S210,2012,2015,1,2019-07-15 15:01:16,2019-07-15 15:01:16
2063,1826,S200,2008,2012,1,2019-07-15 15:01:16,2019-07-15 15:01:16
2065,1826,S180,2003,2005,1,2019-07-15 15:01:16,2019-07-15 15:01:16
2067,1826,S140,1991,1993,1,2019-07-15 15:01:16,2019-07-15 15:01:16
2068,1826,S170,1999,2001,1,2019-07-15 15:01:16,2019-07-15 15:01:16
2069,1826,S120,NULL,NULL,1,2019-07-15 15:01:16,2019-07-15 15:01:16
2070,1826,S150,1995,1997,1,2019-07-15 15:01:16,2019-07-15 15:01:16
2071,1828,EL52/EL54,1995,1998,1,2019-07-15 15:01:16,2019-07-15 15:01:16
2072,1828,EL44,1991,1995,1,2019-07-15 15:01:16,2019-07-15 15:01:16
2075,1831,2 generation,2000,2006,1,2019-07-15 15:01:16,2019-07-15 15:01:16
2076,1831,1 generation,1990,1999,1,2019-07-15 15:01:16,2019-07-15 15:01:16
2078,1838,2 generation,2003,2013,1,2019-07-15 15:01:16,2019-07-15 15:01:16
2079,1838,1 generation,1997,2003,1,2019-07-15 15:01:16,2019-07-15 15:01:16
2081,1840,2 generation,2008,2010,1,2019-07-15 15:01:16,2019-07-15 15:01:16
2082,1840,1 generation,2001,2003,1,2019-07-15 15:01:16,2019-07-15 15:01:16
2083,1841,4 generation,2002,2005,1,2019-07-15 15:01:16,2019-07-15 15:01:16
2084,1841,3 generation,1995,2002,1,2019-07-15 15:01:16,2019-07-15 15:01:16
2085,1841,2 generation,1989,1992,1,2019-07-15 15:01:16,2019-07-15 15:01:16
2087,1842,7 generation,2005,2008,1,2019-07-15 15:01:16,2019-07-15 15:01:16
2088,1842,6 generation,1997,2001,1,2019-07-15 15:01:16,2019-07-15 15:01:16
2089,1842,5 generation [restyling],1991,1997,1,2019-07-15 15:01:16,2019-07-15 15:01:16
2090,1844,2 generation,2001,2003,1,2019-07-15 15:01:16,2019-07-15 15:01:16
2091,1844,1 generation,1996,2001,1,2019-07-15 15:01:16,2019-07-15 15:01:16
2092,1846,1 generation [restyling],2007,2011,1,2019-07-15 15:01:16,2019-07-15 15:01:16
2093,1846,1 generation,2004,2007,1,2019-07-15 15:01:16,2019-07-15 15:01:16
2094,1847,2 generation,2007,2016,1,2019-07-15 15:01:16,2019-07-15 15:01:16
2095,1847,1 generation [restyling],2005,2007,1,2019-07-15 15:01:16,2019-07-15 15:01:16
2096,1848,XU40,2007,2010,1,2019-07-15 15:01:16,2019-07-15 15:01:16
2097,1848,XU20,2000,2003,1,2019-07-15 15:01:16,2019-07-15 15:01:16
2098,1849,J200,2007,2012,1,2019-07-15 15:01:16,2019-07-15 15:01:16
2099,1849,J70 [3th restyling],2007,2019,1,2019-07-15 15:01:16,2019-07-15 15:01:16
2100,1849,J60 [restyling],1987,1990,1,2019-07-15 15:01:16,2019-07-15 15:01:16
2101,1849,J80,1989,1997,1,2019-07-15 15:01:16,2019-07-15 15:01:16
2102,1849,J70,1984,1990,1,2019-07-15 15:01:16,2019-07-15 15:01:16
2103,1849,J60,1980,1987,1,2019-07-15 15:01:16,2019-07-15 15:01:16
2104,1849,J40/J50,1960,1984,1,2019-07-15 15:01:16,2019-07-15 15:01:16
2105,1850,J150,2009,2013,1,2019-07-15 15:01:16,2019-07-15 15:01:16
2106,1850,J120,2002,2009,1,2019-07-15 15:01:16,2019-07-15 15:01:16
2107,1850,J90,1996,2000,1,2019-07-15 15:01:16,2019-07-15 15:01:16
2108,1850,J70,1990,1996,1,2019-07-15 15:01:16,2019-07-15 15:01:16
2117,1870,Vauxhall Agila B,2008,NULL,1,2019-07-15 15:01:16,2019-07-15 15:01:16
2118,1870,Vauxhall Agila A,2000,2007,1,2019-07-15 15:01:16,2019-07-15 15:01:16
2134,1878,Vauxhall Frontera B,1998,2004,1,2019-07-15 15:01:16,2019-07-15 15:01:16
2135,1878,Vauxhall Frontera A,1992,1998,1,2019-07-15 15:01:16,2019-07-15 15:01:16
2139,1885,Vauxhall Tigra B,2004,2009,1,2019-07-15 15:01:16,2019-07-15 15:01:16
2140,1885,Vauxhall Tigra A,1994,2001,1,2019-07-15 15:01:16,2019-07-15 15:01:16
2141,1886,C,2002,2009,1,2019-07-15 15:01:16,2019-07-15 15:01:16
